date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2022-01-15 00:00:00,None,262.08,0.0,0.0,41,Fog,fog,306
2022-01-15 01:00:00,None,267.19,0.0,0.0,94,Clouds,overcast clouds,1084
2022-01-15 02:00:00,None,267.17,0.0,0.0,19,Clear,sky is clear,334
2022-01-15 03:00:00,None,260.8,0.0,0.0,14,Clear,sky is clear,539
2022-01-15 04:00:00,None,262.02,0.0,0.0,7,Clear,sky is clear,1135
2022-01-15 05:00:00,None,266.91,0.0,0.0,60,Mist,mist,542
2022-01-15 06:00:00,None,258.92,4.95,0.0,73,Rain,light rain,510
2022-01-15 07:00:00,None,262.24,3.6,0.0,75,Rain,light rain,329
2022-01-15 08:00:00,None,267.24,0.0,0.0,43,Fog,fog,457
2022-01-15 09:00:00,None,259.89,0.69,0.0,69,Drizzle,light intensity drizzle,3150
2022-01-15 10:00:00,None,261.02,0.0,0.0,17,Clear,sky is clear,2585
2022-01-15 11:00:00,None,256.74,8.82,0.0,82,Rain,moderate rain,2938
2022-01-15 12:00:00,None,259.82,5.77,0.0,99,Rain,moderate rain,2203
2022-01-15 13:00:00,None,255.95,12.19,0.0,90,Rain,moderate rain,2000
2022-01-15 14:00:00,None,255.2,19.43,0.0,95,Rain,moderate rain,2820
2022-01-15 15:00:00,None,262.86,10.95,0.0,90,Rain,moderate rain,2601
2022-01-15 16:00:00,None,261.06,0.0,0.0,65,Mist,mist,2454
2022-01-15 17:00:00,None,256.28,1.31,0.0,71,Drizzle,light intensity drizzle,2259
2022-01-15 18:00:00,None,259.07,0.0,0.0,4,Clear,sky is clear,1533
2022-01-15 19:00:00,None,258.39,0.0,0.0,37,Fog,fog,510
2022-01-15 20:00:00,None,258.19,0.0,0.0,70,Mist,mist,1057
2022-01-15 21:00:00,None,261.38,4.0,0.0,64,Rain,light rain,914
2022-01-15 22:00:00,None,257.39,0.0,0.0,2,Clear,sky is clear,1137
2022-01-15 23:00:00,None,263.69,0.0,0.0,7,Clear,sky is clear,369
2022-01-16 00:00:00,None,264.19,0.0,0.0,1,Clear,sky is clear,932
2022-01-16 01:00:00,None,263.29,1.19,0.0,82,Drizzle,light intensity drizzle,864
2022-01-16 02:00:00,None,260.35,0.0,0.0,9,Clear,sky is clear,317
2022-01-16 03:00:00,None,261.53,0.0,0.0,33,Fog,fog,290
2022-01-16 04:00:00,None,258.13,0.0,1.35,82,Snow,light snow,263
2022-01-16 05:00:00,None,260.28,19.85,0.0,82,Rain,moderate rain,919
2022-01-16 06:00:00,None,263.45,0.0,0.0,17,Clear,sky is clear,787
2022-01-16 07:00:00,None,255.73,0.0,0.0,13,Clear,sky is clear,960
2022-01-16 08:00:00,None,265.2,0.0,0.0,82,Clouds,overcast clouds,516
2022-01-16 09:00:00,None,266.72,0.73,0.0,73,Drizzle,light intensity drizzle,3341
2022-01-16 10:00:00,None,262.06,0.0,0.0,0,Clear,sky is clear,3469
2022-01-16 11:00:00,None,257.69,4.07,0.0,72,Rain,light rain,2760
2022-01-16 12:00:00,None,257.11,13.5,0.0,97,Rain,moderate rain,1868
2022-01-16 13:00:00,None,264.62,0.0,0.0,76,Clouds,overcast clouds,1700
2022-01-16 14:00:00,None,260.68,0.0,0.0,94,Clouds,overcast clouds,2312
2022-01-16 15:00:00,None,267.6,0.0,0.0,64,Mist,mist,2504
2022-01-16 16:00:00,None,257.97,0.0,0.0,42,Fog,fog,1328
2022-01-16 17:00:00,None,258.84,15.7,0.0,84,Rain,moderate rain,2065
2022-01-16 18:00:00,None,263.24,0.0,0.0,30,Fog,fog,2323
2022-01-16 19:00:00,None,259.68,0.0,0.95,83,Snow,light snow,561
2022-01-16 20:00:00,None,261.66,0.0,0.0,77,Clouds,overcast clouds,911
2022-01-16 21:00:00,None,262.77,0.0,0.0,63,Mist,mist,697
2022-01-16 22:00:00,None,265.13,13.58,0.0,92,Rain,moderate rain,388
2022-01-16 23:00:00,None,258.91,0.58,0.0,73,Drizzle,light intensity drizzle,731
2022-01-17 00:00:00,None,258.9,0.0,0.0,95,Clouds,overcast clouds,607
2022-01-17 01:00:00,None,262.72,11.87,0.0,80,Rain,moderate rain,429
2022-01-17 02:00:00,None,263.06,0.0,0.0,70,Mist,mist,708
2022-01-17 03:00:00,None,256.77,0.0,0.0,65,Mist,mist,421
2022-01-17 04:00:00,None,257.31,0.0,0.0,50,Fog,fog,506
2022-01-17 05:00:00,None,265.17,0.0,0.0,62,Mist,mist,473
2022-01-17 06:00:00,None,256.48,13.88,0.0,97,Rain,moderate rain,3875
2022-01-17 07:00:00,None,261.0,11.58,0.0,82,Rain,moderate rain,5112
2022-01-17 08:00:00,None,256.81,0.0,2.23,83,Snow,light snow,3428
2022-01-17 09:00:00,None,267.88,1.1,0.0,78,Drizzle,light intensity drizzle,6226
2022-01-17 10:00:00,None,255.48,0.0,0.0,69,Mist,mist,3306
2022-01-17 11:00:00,None,266.89,0.0,0.0,86,Clouds,overcast clouds,2340
2022-01-17 12:00:00,None,263.41,0.0,0.0,20,Clear,sky is clear,2818
2022-01-17 13:00:00,None,267.57,0.0,0.0,50,Mist,mist,2201
2022-01-17 14:00:00,None,258.36,11.69,0.0,98,Rain,moderate rain,2987
2022-01-17 15:00:00,None,259.48,0.0,0.0,2,Clear,sky is clear,4975
2022-01-17 16:00:00,None,265.81,2.56,0.0,66,Rain,light rain,5787
2022-01-17 17:00:00,None,261.19,1.27,0.0,67,Drizzle,light intensity drizzle,5729
2022-01-17 18:00:00,None,255.58,0.0,0.0,78,Clouds,overcast clouds,5173
2022-01-17 19:00:00,None,267.09,12.74,0.0,90,Rain,moderate rain,1854
2022-01-17 20:00:00,None,261.01,0.0,0.0,43,Fog,fog,1099
2022-01-17 21:00:00,None,262.98,11.74,0.0,80,Rain,moderate rain,2033
2022-01-17 22:00:00,None,258.62,0.0,0.0,92,Clouds,overcast clouds,1382
2022-01-17 23:00:00,None,259.76,11.86,0.0,95,Rain,moderate rain,604
2022-01-18 00:00:00,None,259.07,0.0,0.0,41,Fog,fog,373
2022-01-18 01:00:00,None,263.03,0.0,2.08,74,Snow,light snow,264
2022-01-18 02:00:00,None,258.97,2.65,0.0,72,Rain,light rain,469
2022-01-18 03:00:00,None,262.47,0.0,0.0,50,Fog,fog,204
2022-01-18 04:00:00,None,261.37,1.95,0.0,79,Rain,light rain,143
2022-01-18 05:00:00,None,267.37,0.56,0.0,82,Drizzle,light intensity drizzle,617
2022-01-18 06:00:00,None,263.49,0.0,0.0,44,Fog,fog,3851
2022-01-18 07:00:00,None,262.35,9.38,0.0,97,Rain,moderate rain,4276
2022-01-18 08:00:00,None,260.95,1.06,0.0,68,Drizzle,light intensity drizzle,5097
2022-01-18 09:00:00,None,265.08,0.0,0.0,64,Mist,mist,6237
2022-01-18 10:00:00,None,257.84,0.0,0.0,37,Fog,fog,2135
2022-01-18 11:00:00,None,255.42,0.0,2.59,84,Snow,light snow,3200
2022-01-18 12:00:00,None,265.08,8.15,0.0,91,Rain,moderate rain,3411
2022-01-18 13:00:00,None,263.23,3.56,0.0,66,Rain,light rain,2951
2022-01-18 14:00:00,None,259.56,0.0,1.13,79,Snow,light snow,1926
2022-01-18 15:00:00,None,267.38,0.0,0.0,88,Clouds,overcast clouds,4742
2022-01-18 16:00:00,None,267.9,3.88,0.0,64,Rain,light rain,5378
2022-01-18 17:00:00,None,264.9,0.0,0.0,38,Fog,fog,4974
2022-01-18 18:00:00,None,260.88,0.0,0.0,86,Clouds,overcast clouds,6362
2022-01-18 19:00:00,None,267.35,0.0,0.0,52,Mist,mist,2496
2022-01-18 20:00:00,None,267.64,0.0,0.0,62,Mist,mist,1446
2022-01-18 21:00:00,None,267.59,12.42,0.0,89,Rain,moderate rain,1491
2022-01-18 22:00:00,None,256.7,1.35,0.0,66,Drizzle,light intensity drizzle,1094
2022-01-18 23:00:00,None,256.29,0.42,0.0,70,Drizzle,light intensity drizzle,551
2022-01-19 00:00:00,None,260.93,0.0,0.0,34,Fog,fog,516
2022-01-19 01:00:00,None,266.37,0.0,1.56,72,Snow,light snow,367
2022-01-19 02:00:00,None,263.44,0.0,0.0,7,Clear,sky is clear,539
2022-01-19 03:00:00,None,263.52,0.0,0.0,79,Clouds,overcast clouds,707
2022-01-19 04:00:00,None,257.94,0.41,0.0,68,Drizzle,light intensity drizzle,532
2022-01-19 05:00:00,None,264.02,0.48,0.0,68,Drizzle,light intensity drizzle,205
2022-01-19 06:00:00,None,259.07,0.0,2.49,74,Snow,light snow,5621
2022-01-19 07:00:00,None,256.86,0.0,0.0,11,Clear,sky is clear,4872
2022-01-19 08:00:00,None,263.17,4.7,0.0,74,Rain,light rain,3974
2022-01-19 09:00:00,None,256.31,0.0,0.0,88,Clouds,overcast clouds,5288
2022-01-19 10:00:00,None,265.28,9.15,0.0,97,Rain,moderate rain,2874
2022-01-19 11:00:00,None,262.9,0.0,0.0,9,Clear,sky is clear,2420
2022-01-19 12:00:00,None,261.73,16.22,0.0,81,Rain,moderate rain,3369
2022-01-19 13:00:00,None,267.41,0.86,0.0,85,Drizzle,light intensity drizzle,3216
2022-01-19 14:00:00,None,255.92,0.0,0.0,4,Clear,sky is clear,2792
2022-01-19 15:00:00,None,266.19,0.0,0.0,45,Fog,fog,2898
2022-01-19 16:00:00,None,255.88,0.0,2.83,82,Snow,light snow,4415
2022-01-19 17:00:00,None,264.26,0.0,0.0,50,Fog,fog,4918
2022-01-19 18:00:00,None,256.98,0.0,0.0,81,Clouds,overcast clouds,5136
2022-01-19 19:00:00,None,261.97,0.0,0.0,50,Fog,fog,1821
2022-01-19 20:00:00,None,259.03,0.0,0.0,31,Fog,fog,932
2022-01-19 21:00:00,None,260.65,1.13,0.0,70,Drizzle,light intensity drizzle,1244
2022-01-19 22:00:00,None,255.16,3.88,0.0,71,Rain,light rain,1817
2022-01-19 23:00:00,None,265.69,0.0,1.04,78,Snow,light snow,174
2022-01-20 00:00:00,None,255.38,0.0,0.0,48,Fog,fog,459
2022-01-20 01:00:00,None,260.92,0.0,0.0,55,Mist,mist,476
2022-01-20 02:00:00,None,257.05,0.0,0.0,78,Clouds,overcast clouds,333
2022-01-20 03:00:00,None,264.63,0.0,0.0,7,Clear,sky is clear,147
2022-01-20 04:00:00,None,261.13,0.0,0.0,31,Fog,fog,533
2022-01-20 05:00:00,None,264.28,0.0,0.0,40,Fog,fog,304
2022-01-20 06:00:00,None,262.43,0.0,0.0,80,Clouds,overcast clouds,4914
2022-01-20 07:00:00,None,265.46,0.0,0.0,14,Clear,sky is clear,5156
2022-01-20 08:00:00,None,265.06,0.0,1.99,70,Snow,light snow,3583
2022-01-20 09:00:00,None,262.33,0.0,1.3,81,Snow,light snow,5414
2022-01-20 10:00:00,None,267.97,15.99,0.0,87,Rain,moderate rain,1848
2022-01-20 11:00:00,None,260.33,13.12,0.0,80,Rain,moderate rain,3355
2022-01-20 12:00:00,None,264.87,0.0,0.0,33,Fog,fog,1772
2022-01-20 13:00:00,None,258.1,1.55,0.0,69,Drizzle,light intensity drizzle,3457
2022-01-20 14:00:00,None,258.64,0.0,0.0,16,Clear,sky is clear,2845
2022-01-20 15:00:00,None,264.11,0.0,0.0,68,Mist,mist,4891
2022-01-20 16:00:00,None,261.57,0.0,0.0,43,Fog,fog,3319
2022-01-20 17:00:00,None,258.39,0.0,0.0,60,Mist,mist,5802
2022-01-20 18:00:00,None,260.89,6.12,0.0,98,Rain,moderate rain,4072
2022-01-20 19:00:00,None,257.14,0.78,0.0,76,Drizzle,light intensity drizzle,1425
2022-01-20 20:00:00,None,260.87,0.72,0.0,70,Drizzle,light intensity drizzle,2405
2022-01-20 21:00:00,None,258.95,0.0,0.0,4,Clear,sky is clear,1186
2022-01-20 22:00:00,None,264.25,0.0,0.0,59,Mist,mist,1532
2022-01-20 23:00:00,None,265.66,1.37,0.0,74,Rain,light rain,610
2022-01-21 00:00:00,None,258.25,0.52,0.0,68,Drizzle,light intensity drizzle,112
2022-01-21 01:00:00,None,255.8,6.96,0.0,91,Rain,moderate rain,700
2022-01-21 02:00:00,None,256.09,0.0,0.92,72,Snow,light snow,249
2022-01-21 03:00:00,None,260.76,1.59,0.0,70,Rain,light rain,181
2022-01-21 04:00:00,None,260.99,4.72,0.0,72,Rain,light rain,489
2022-01-21 05:00:00,None,263.88,2.58,0.0,68,Rain,light rain,334
2022-01-21 06:00:00,None,256.93,14.71,0.0,97,Rain,moderate rain,4824
2022-01-21 07:00:00,None,258.64,2.82,0.0,76,Rain,light rain,4490
2022-01-21 08:00:00,None,265.43,0.0,0.0,11,Clear,sky is clear,5964
2022-01-21 09:00:00,None,262.08,0.81,0.0,75,Drizzle,light intensity drizzle,5590
2022-01-21 10:00:00,None,258.52,0.0,0.0,8,Clear,sky is clear,2119
2022-01-21 11:00:00,None,265.51,1.04,0.0,72,Drizzle,light intensity drizzle,3994
2022-01-21 12:00:00,None,257.08,14.85,0.0,81,Rain,moderate rain,3383
2022-01-21 13:00:00,None,257.85,0.0,0.0,35,Fog,fog,1555
2022-01-21 14:00:00,None,259.13,0.0,0.0,61,Mist,mist,3940
2022-01-21 15:00:00,None,262.38,3.36,0.0,75,Rain,light rain,5687
2022-01-21 16:00:00,None,261.38,0.0,0.0,75,Clouds,overcast clouds,6656
2022-01-21 17:00:00,None,261.21,0.0,0.0,54,Mist,mist,5895
2022-01-21 18:00:00,None,264.32,0.0,0.0,54,Mist,mist,4954
2022-01-21 19:00:00,None,266.0,0.0,0.0,62,Mist,mist,2200
2022-01-21 20:00:00,None,256.31,0.0,2.95,83,Snow,light snow,1939
2022-01-21 21:00:00,None,263.44,3.9,0.0,79,Rain,light rain,1441
2022-01-21 22:00:00,None,262.66,2.67,0.0,69,Rain,light rain,1041
2022-01-21 23:00:00,None,255.02,0.0,0.0,48,Fog,fog,85
2022-01-22 00:00:00,None,259.14,14.59,0.0,95,Rain,moderate rain,377
2022-01-22 01:00:00,None,256.01,0.0,0.0,52,Mist,mist,1141
2022-01-22 02:00:00,None,264.22,0.0,0.0,57,Mist,mist,1009
2022-01-22 03:00:00,None,255.88,0.0,2.37,71,Snow,light snow,493
2022-01-22 04:00:00,None,260.46,4.57,0.0,72,Rain,light rain,581
2022-01-22 05:00:00,None,256.32,1.35,0.0,72,Drizzle,light intensity drizzle,466
2022-01-22 06:00:00,None,260.87,0.0,0.0,3,Clear,sky is clear,375
2022-01-22 07:00:00,None,259.44,0.0,0.0,32,Fog,fog,483
2022-01-22 08:00:00,None,262.98,1.25,0.0,85,Drizzle,light intensity drizzle,468
2022-01-22 09:00:00,None,262.9,0.0,0.0,36,Fog,fog,2262
2022-01-22 10:00:00,None,264.06,0.0,1.42,73,Snow,light snow,1117
2022-01-22 11:00:00,None,262.15,0.58,0.0,78,Drizzle,light intensity drizzle,1679
2022-01-22 12:00:00,None,258.83,0.64,0.0,70,Drizzle,light intensity drizzle,2807
2022-01-22 13:00:00,None,258.79,0.0,0.0,87,Clouds,overcast clouds,2464
2022-01-22 14:00:00,None,261.36,0.0,1.97,75,Snow,light snow,1855
2022-01-22 15:00:00,None,259.8,0.45,0.0,73,Drizzle,light intensity drizzle,1963
2022-01-22 16:00:00,None,265.88,0.0,0.0,3,Clear,sky is clear,1675
2022-01-22 17:00:00,None,263.69,0.0,0.0,47,Fog,fog,1315
2022-01-22 18:00:00,None,265.64,0.0,0.0,45,Fog,fog,2192
2022-01-22 19:00:00,None,261.19,0.0,0.0,76,Clouds,overcast clouds,814
2022-01-22 20:00:00,None,262.43,1.7,0.0,65,Rain,light rain,445
2022-01-22 21:00:00,None,265.51,1.41,0.0,73,Rain,light rain,480
2022-01-22 22:00:00,None,263.15,0.0,2.39,72,Snow,light snow,271
2022-01-22 23:00:00,None,260.17,0.0,0.0,50,Mist,mist,1105
2022-01-23 00:00:00,None,264.11,0.0,0.0,48,Fog,fog,672
2022-01-23 01:00:00,None,267.54,0.0,0.0,78,Clouds,overcast clouds,1104
2022-01-23 02:00:00,None,258.72,0.0,0.0,70,Mist,mist,797
2022-01-23 03:00:00,None,262.44,0.44,0.0,69,Drizzle,light intensity drizzle,933
2022-01-23 04:00:00,None,262.91,0.0,0.0,40,Fog,fog,664
2022-01-23 05:00:00,None,264.69,0.0,0.8,79,Snow,light snow,414
2022-01-23 06:00:00,None,261.39,0.0,0.0,84,Clouds,overcast clouds,1061
2022-01-23 07:00:00,None,260.76,0.0,0.0,70,Mist,mist,391
2022-01-23 08:00:00,None,257.44,18.7,0.0,95,Rain,moderate rain,945
2022-01-23 09:00:00,None,259.86,0.0,0.0,9,Clear,sky is clear,2953
2022-01-23 10:00:00,None,261.59,4.18,0.0,78,Rain,light rain,1287
2022-01-23 11:00:00,None,266.38,17.55,0.0,94,Rain,moderate rain,1503
2022-01-23 12:00:00,None,264.16,0.0,1.79,82,Snow,light snow,2326
2022-01-23 13:00:00,None,263.86,10.59,0.0,85,Rain,moderate rain,3226
2022-01-23 14:00:00,None,262.63,0.0,0.0,58,Mist,mist,3033
2022-01-23 15:00:00,None,265.8,0.0,0.0,80,Clouds,overcast clouds,3248
2022-01-23 16:00:00,None,262.44,17.86,0.0,86,Rain,moderate rain,1841
2022-01-23 17:00:00,None,261.67,0.0,0.0,5,Clear,sky is clear,2731
2022-01-23 18:00:00,None,265.41,8.79,0.0,89,Rain,moderate rain,2796
2022-01-23 19:00:00,None,263.36,0.0,0.0,44,Fog,fog,365
2022-01-23 20:00:00,None,258.93,0.0,0.0,41,Fog,fog,665
2022-01-23 21:00:00,None,262.92,0.0,1.83,80,Snow,light snow,443
2022-01-23 22:00:00,None,266.2,0.0,2.89,90,Snow,light snow,391
2022-01-23 23:00:00,None,261.72,18.5,0.0,99,Rain,moderate rain,641
2022-01-24 00:00:00,None,263.85,0.0,0.0,8,Clear,sky is clear,528
2022-01-24 01:00:00,None,260.26,0.0,0.0,6,Clear,sky is clear,451
2022-01-24 02:00:00,None,264.45,15.29,0.0,95,Rain,moderate rain,671
2022-01-24 03:00:00,None,258.9,4.4,0.0,65,Rain,light rain,325
2022-01-24 04:00:00,None,256.66,0.0,2.01,75,Snow,light snow,656
2022-01-24 05:00:00,None,263.51,10.33,0.0,89,Rain,moderate rain,486
2022-01-24 06:00:00,None,259.31,0.0,1.79,73,Snow,light snow,3635
2022-01-24 07:00:00,None,263.25,0.0,0.0,78,Clouds,overcast clouds,6788
2022-01-24 08:00:00,None,259.96,0.0,2.71,74,Snow,light snow,3868
2022-01-24 09:00:00,None,259.45,0.57,0.0,70,Drizzle,light intensity drizzle,4331
2022-01-24 10:00:00,None,261.34,2.43,0.0,74,Rain,light rain,2128
2022-01-24 11:00:00,None,265.06,3.09,0.0,62,Rain,light rain,2020
2022-01-24 12:00:00,None,263.24,0.0,0.0,30,Fog,fog,1523
2022-01-24 13:00:00,None,264.5,0.0,0.0,16,Clear,sky is clear,2390
2022-01-24 14:00:00,None,255.23,0.0,0.0,11,Clear,sky is clear,2639
2022-01-24 15:00:00,None,256.68,0.0,0.0,32,Fog,fog,3161
2022-01-24 16:00:00,None,258.78,0.0,0.0,54,Mist,mist,5903
2022-01-24 17:00:00,None,267.95,0.83,0.0,77,Drizzle,light intensity drizzle,4578
2022-01-24 18:00:00,None,257.97,2.04,0.0,76,Rain,light rain,4249
2022-01-24 19:00:00,None,264.24,0.0,0.0,17,Clear,sky is clear,2276
2022-01-24 20:00:00,None,255.63,0.0,0.0,0,Clear,sky is clear,1098
2022-01-24 21:00:00,None,263.97,0.0,0.0,38,Fog,fog,1528
2022-01-24 22:00:00,None,257.67,0.0,0.0,16,Clear,sky is clear,1552
2022-01-24 23:00:00,None,263.1,2.82,0.0,76,Rain,light rain,598
2022-01-25 00:00:00,None,256.48,0.0,0.0,83,Clouds,overcast clouds,635
2022-01-25 01:00:00,None,267.65,0.0,0.0,51,Mist,mist,661
2022-01-25 02:00:00,None,261.45,15.32,0.0,87,Rain,moderate rain,81
2022-01-25 03:00:00,None,256.16,0.0,0.0,79,Clouds,overcast clouds,192
2022-01-25 04:00:00,None,265.13,0.0,0.0,83,Clouds,overcast clouds,759
2022-01-25 05:00:00,None,258.01,0.0,0.86,75,Snow,light snow,113
2022-01-25 06:00:00,None,259.68,0.0,0.0,51,Mist,mist,4039
2022-01-25 07:00:00,None,266.08,2.48,0.0,79,Rain,light rain,4750
2022-01-25 08:00:00,None,256.21,0.0,0.0,64,Mist,mist,5113
2022-01-25 09:00:00,None,265.86,1.36,0.0,70,Drizzle,light intensity drizzle,4463
2022-01-25 10:00:00,None,256.72,0.0,0.0,3,Clear,sky is clear,2852
2022-01-25 11:00:00,None,266.85,1.36,0.0,70,Drizzle,light intensity drizzle,3251
2022-01-25 12:00:00,None,259.94,0.0,0.0,54,Mist,mist,2989
2022-01-25 13:00:00,None,266.97,0.0,0.0,77,Clouds,overcast clouds,2535
2022-01-25 14:00:00,None,263.51,0.0,0.0,18,Clear,sky is clear,3482
2022-01-25 15:00:00,None,262.35,0.0,0.0,69,Mist,mist,4890
2022-01-25 16:00:00,None,260.63,12.23,0.0,100,Rain,moderate rain,4996
2022-01-25 17:00:00,None,265.74,0.0,0.0,16,Clear,sky is clear,6422
2022-01-25 18:00:00,None,266.07,1.53,0.0,67,Rain,light rain,5536
2022-01-25 19:00:00,None,255.65,13.26,0.0,87,Rain,moderate rain,1008
2022-01-25 20:00:00,None,265.42,0.51,0.0,75,Drizzle,light intensity drizzle,1243
2022-01-25 21:00:00,None,267.75,0.0,0.0,17,Clear,sky is clear,2124
2022-01-25 22:00:00,None,255.0,0.0,0.0,95,Clouds,overcast clouds,1623
2022-01-25 23:00:00,None,266.57,14.82,0.0,90,Rain,moderate rain,436
2022-01-26 00:00:00,None,265.62,0.8,0.0,84,Drizzle,light intensity drizzle,584
2022-01-26 01:00:00,None,264.32,0.0,0.0,57,Mist,mist,102
2022-01-26 02:00:00,None,259.44,0.0,1.59,73,Snow,light snow,120
2022-01-26 03:00:00,None,261.4,0.0,0.0,36,Fog,fog,185
2022-01-26 04:00:00,None,260.11,1.39,0.0,75,Drizzle,light intensity drizzle,210
2022-01-26 05:00:00,None,264.84,0.0,0.0,18,Clear,sky is clear,226
2022-01-26 06:00:00,None,265.04,0.95,0.0,81,Drizzle,light intensity drizzle,4551
2022-01-26 07:00:00,None,267.53,0.0,0.0,13,Clear,sky is clear,6396
2022-01-26 08:00:00,None,261.28,3.84,0.0,64,Rain,light rain,3796
2022-01-26 09:00:00,None,262.81,0.0,0.0,69,Mist,mist,5016
2022-01-26 10:00:00,None,258.56,0.0,0.0,54,Mist,mist,2282
2022-01-26 11:00:00,None,260.37,0.0,1.98,80,Snow,light snow,2710
2022-01-26 12:00:00,None,262.2,8.01,0.0,89,Rain,moderate rain,2901
2022-01-26 13:00:00,None,263.74,3.14,0.0,70,Rain,light rain,2822
2022-01-26 14:00:00,None,259.58,1.1,0.0,78,Drizzle,light intensity drizzle,3380
2022-01-26 15:00:00,None,264.72,0.0,1.7,70,Snow,light snow,4161
2022-01-26 16:00:00,None,259.95,0.0,0.0,5,Clear,sky is clear,5673
2022-01-26 17:00:00,None,263.88,4.4,0.0,69,Rain,light rain,4871
2022-01-26 18:00:00,None,255.42,0.52,0.0,82,Drizzle,light intensity drizzle,5418
2022-01-26 19:00:00,None,264.65,0.0,0.0,39,Fog,fog,1853
2022-01-26 20:00:00,None,267.04,0.0,0.0,40,Fog,fog,1306
2022-01-26 21:00:00,None,264.67,14.31,0.0,94,Rain,moderate rain,1368
2022-01-26 22:00:00,None,264.16,0.0,0.0,69,Mist,mist,1402
2022-01-26 23:00:00,None,265.09,9.41,0.0,82,Rain,moderate rain,274
2022-01-27 00:00:00,None,264.56,0.0,0.0,92,Clouds,overcast clouds,370
2022-01-27 01:00:00,None,256.69,0.0,1.8,74,Snow,light snow,89
2022-01-27 02:00:00,None,259.19,0.0,0.0,9,Clear,sky is clear,602
2022-01-27 03:00:00,None,265.27,0.0,0.0,66,Mist,mist,325
2022-01-27 04:00:00,None,267.44,0.0,0.0,92,Clouds,overcast clouds,649
2022-01-27 05:00:00,None,260.24,0.0,0.0,60,Mist,mist,439
2022-01-27 06:00:00,None,259.69,19.25,0.0,95,Rain,moderate rain,5817
2022-01-27 07:00:00,None,267.75,0.0,0.0,7,Clear,sky is clear,6630
2022-01-27 08:00:00,None,262.98,19.38,0.0,90,Rain,moderate rain,5213
2022-01-27 09:00:00,None,267.28,0.0,0.0,30,Fog,fog,4927
2022-01-27 10:00:00,None,259.87,0.98,0.0,85,Drizzle,light intensity drizzle,2394
2022-01-27 11:00:00,None,259.16,0.0,0.0,92,Clouds,overcast clouds,3092
2022-01-27 12:00:00,None,255.1,0.0,0.0,81,Clouds,overcast clouds,3771
2022-01-27 13:00:00,None,263.91,0.0,0.0,88,Clouds,overcast clouds,3324
2022-01-27 14:00:00,None,265.62,0.0,0.0,89,Clouds,overcast clouds,3468
2022-01-27 15:00:00,None,259.31,0.0,0.0,83,Clouds,overcast clouds,6785
2022-01-27 16:00:00,None,255.92,18.66,0.0,94,Rain,moderate rain,6094
2022-01-27 17:00:00,None,259.11,0.0,0.0,50,Fog,fog,4330
2022-01-27 18:00:00,None,264.7,0.0,0.0,16,Clear,sky is clear,4934
2022-01-27 19:00:00,None,258.77,0.0,1.38,84,Snow,light snow,1244
2022-01-27 20:00:00,None,263.59,0.59,0.0,77,Drizzle,light intensity drizzle,2117
2022-01-27 21:00:00,None,258.83,2.37,0.0,80,Rain,light rain,1664
2022-01-27 22:00:00,None,255.14,1.71,0.0,79,Rain,light rain,1591
2022-01-27 23:00:00,None,267.31,0.0,2.42,81,Snow,light snow,222
2022-01-28 00:00:00,None,263.4,1.85,0.0,68,Rain,light rain,243
2022-01-28 01:00:00,None,263.72,0.0,0.0,17,Clear,sky is clear,572
2022-01-28 02:00:00,None,263.38,0.0,0.0,78,Clouds,overcast clouds,302
2022-01-28 03:00:00,None,264.43,1.54,0.0,85,Drizzle,light intensity drizzle,340
2022-01-28 04:00:00,None,256.3,0.0,0.0,89,Clouds,overcast clouds,436
2022-01-28 05:00:00,None,263.01,0.0,1.09,88,Snow,light snow,379
2022-01-28 06:00:00,None,267.46,1.27,0.0,67,Rain,light rain,5732
2022-01-28 07:00:00,None,265.92,3.8,0.0,75,Rain,light rain,5109
2022-01-28 08:00:00,None,265.07,1.06,0.0,84,Drizzle,light intensity drizzle,4335
2022-01-28 09:00:00,None,265.94,4.59,0.0,80,Rain,light rain,3921
2022-01-28 10:00:00,None,266.6,0.0,0.0,18,Clear,sky is clear,2435
2022-01-28 11:00:00,None,266.78,0.0,3.0,85,Snow,light snow,2650
2022-01-28 12:00:00,None,259.76,18.37,0.0,89,Rain,moderate rain,1977
2022-01-28 13:00:00,None,261.64,0.0,0.0,37,Fog,fog,3141
2022-01-28 14:00:00,None,267.76,4.09,0.0,65,Rain,light rain,2093
2022-01-28 15:00:00,None,262.36,4.01,0.0,71,Rain,light rain,3885
2022-01-28 16:00:00,None,261.34,0.0,0.0,81,Clouds,overcast clouds,6621
2022-01-28 17:00:00,None,266.8,0.0,0.0,51,Mist,mist,4663
2022-01-28 18:00:00,None,267.75,0.0,0.0,70,Mist,mist,5620
2022-01-28 19:00:00,None,265.85,0.0,2.03,82,Snow,light snow,1624
2022-01-28 20:00:00,None,262.64,0.0,0.0,82,Clouds,overcast clouds,2057
2022-01-28 21:00:00,None,260.28,0.0,0.0,69,Mist,mist,1013
